tick,e1_monomer_count_direct_state_read,complex1_delta_MG_041_062_429_PENTAMER,complex2_delta_MG_041_069_429_PENTAMER,any_complex_delta_total,any_complex_changed,pinched
14464,1,0,0,1,1,0
14465,1,0,0,-1,1,0
14466,1,0,0,0,0,0
14467,1,0,0,0,0,0
14468,1,0,0,0,0,0
14469,1,0,0,0,0,0
14470,1,0,0,1,1,0
14471,1,0,0,-1,1,0
14472,1,0,0,1,1,0
14473,1,0,0,-1,1,0
14474,1,0,0,0,0,0
14475,1,0,0,0,0,0
14476,1,0,0,0,0,0
14477,1,0,0,0,0,0
14478,1,0,0,4,1,0
14479,1,0,0,-4,1,0
14480,1,0,0,0,0,0
14481,1,0,0,0,0,0
14482,1,0,0,0,0,0
14483,1,0,0,0,0,0
14484,1,0,0,0,0,0
14485,1,0,0,0,0,0
14486,1,0,0,0,0,0
14487,1,0,0,0,0,0
14488,1,0,0,0,0,0
14489,1,0,0,0,0,0
14490,1,0,0,0,0,0
14491,1,0,0,1,1,0
14492,1,0,0,-1,1,0
14493,1,0,0,0,0,0
14494,1,0,0,0,0,0
14495,1,0,0,0,0,0
14496,1,0,0,0,0,0
14497,1,0,0,0,0,0
14498,1,0,0,0,0,0
14499,1,0,0,0,0,0
14500,1,0,0,0,0,0
14501,1,0,0,0,0,0
14502,1,0,0,1,1,0
14503,1,0,0,0,1,0
14504,1,0,0,-1,1,0
14505,1,0,0,0,0,0
14506,1,0,0,0,0,0
14507,1,0,0,0,0,0
14508,1,0,0,0,0,0
14509,1,0,0,0,0,0
14510,1,0,0,0,0,0
14511,1,0,0,0,0,0
14512,1,0,0,0,0,0
14513,1,0,0,0,0,0
14514,1,0,0,0,0,0
14515,1,0,0,0,0,0
14516,1,0,0,0,0,0
14517,1,0,0,0,0,0
14518,1,0,0,0,0,0
14519,1,0,0,0,0,0
14520,1,0,0,1,1,0
14521,1,0,0,-1,1,0
14522,1,0,0,0,0,0
14523,1,0,0,0,0,0
14524,1,0,0,1,1,0
14525,1,0,0,-1,1,0
14526,1,0,0,0,0,0
14527,1,0,0,0,0,0
14528,1,0,0,0,0,0
14529,1,0,0,0,0,0
14530,1,0,0,0,0,0
14531,1,0,0,0,0,0
14532,1,0,0,0,0,0
14533,1,0,0,0,0,0
14534,1,0,0,0,0,0
14535,1,0,0,0,0,0
14536,1,0,0,0,0,0
14537,1,0,0,0,0,0
14538,1,0,0,1,1,0
14539,1,0,0,-1,1,0
14540,1,0,0,0,0,0
14541,1,0,0,0,0,0
14542,1,0,0,0,0,0
14543,1,0,0,0,0,0
14544,1,0,0,0,0,0
14545,1,0,0,0,0,0
14546,1,0,0,0,0,0
14547,1,0,0,0,0,0
14548,1,0,0,2,1,0
14549,1,0,0,-2,1,0
14550,1,0,0,0,0,0
14551,1,0,0,0,0,0
14552,1,0,0,0,0,0
14553,1,0,0,0,0,0
14554,1,0,0,0,0,0
14555,1,0,0,0,0,0
14556,1,0,0,0,0,0
14557,1,0,0,0,0,0
14558,1,0,0,0,0,0
14559,1,0,0,0,0,0
14560,1,0,0,0,0,0
14561,1,0,0,1,1,0
14562,1,0,0,-1,1,0
14563,1,0,0,0,0,0
14564,1,0,0,0,0,0
14565,1,0,0,0,0,0
14566,1,0,0,0,0,0
14567,1,0,0,0,0,0
14568,1,0,0,1,1,0
14569,1,0,0,-1,1,0
14570,1,0,0,1,1,0
14571,1,0,0,-1,1,0
14572,1,0,0,0,0,0
14573,1,0,0,0,0,0
14574,1,0,0,0,0,0
14575,1,0,0,0,0,0
14576,1,0,0,0,0,0
14577,1,0,0,0,0,0
14578,1,0,0,0,0,0
14579,1,0,0,0,0,0
14580,1,0,0,0,0,0
14581,1,0,0,0,0,0
14582,1,0,0,1,1,0
14583,1,0,0,0,1,0
14584,1,0,0,-1,1,0
14585,1,0,0,0,0,0
14586,1,0,0,0,0,0
14587,1,0,0,0,0,0
14588,1,0,0,0,0,0
14589,1,0,0,0,0,0
14590,1,0,0,0,0,0
14591,1,0,0,0,0,0
14592,1,0,0,0,0,0
14593,1,0,0,0,0,0
14594,1,0,0,0,0,0
14595,1,0,0,0,0,0
14596,1,0,0,0,0,0
14597,1,0,0,0,0,0
14598,1,0,0,0,0,0
14599,1,0,0,0,0,0
14600,1,0,0,0,0,0
14601,1,0,0,1,1,0
14602,1,0,0,-1,1,0
14603,1,0,0,0,0,0
14604,1,0,0,0,0,0
14605,1,0,0,0,0,0
14606,1,0,0,0,0,0
14607,1,0,0,0,0,0
14608,1,0,0,0,0,0
14609,1,0,0,0,0,0
14610,1,0,0,0,0,0
14611,1,0,0,0,0,0
14612,1,0,0,0,0,0
14613,1,0,0,0,0,0
14614,1,0,0,0,0,0
14615,1,0,0,0,0,0
14616,1,0,0,0,0,0
14617,1,0,0,0,0,0
14618,1,0,0,0,0,0
14619,1,0,0,0,0,0
14620,1,0,0,0,0,0
14621,1,0,0,0,0,0
14622,1,0,0,0,0,0
14623,1,0,0,1,1,0
14624,1,0,0,-1,1,0
14625,1,0,0,0,0,0
14626,1,0,0,0,0,0
14627,1,0,0,0,0,0
14628,1,0,0,0,0,0
14629,1,0,0,0,0,0
14630,1,0,0,0,0,0
14631,1,0,0,0,0,0
14632,1,0,0,0,0,0
14633,1,0,0,0,0,0
14634,1,0,0,0,0,0
14635,1,0,0,0,0,0
14636,1,0,0,0,0,0
14637,1,0,0,0,0,0
14638,1,0,0,0,0,0
14639,1,0,0,0,0,0
14640,1,0,0,0,0,0
14641,1,0,0,0,0,0
14642,1,0,0,0,0,0
14643,1,0,0,0,0,0
14644,1,0,0,0,0,0
14645,1,0,0,1,1,0
14646,1,0,0,-1,1,0
14647,1,0,0,0,0,0
14648,1,0,0,0,0,0
14649,1,0,0,0,0,0
14650,1,0,0,0,0,0
14651,1,0,0,1,1,0
14652,1,0,0,-1,1,0
14653,1,0,0,0,0,0
14654,1,0,0,0,0,0
14655,1,0,0,0,0,0
14656,1,0,0,0,0,0
14657,1,0,0,0,0,0
14658,1,0,0,0,0,0
14659,1,0,0,0,0,0
14660,1,0,0,0,0,0
14661,1,0,0,0,0,0
14662,1,0,0,0,0,0
14663,1,0,0,0,0,0
14664,1,0,0,0,0,0
14665,1,0,0,0,0,0
14666,1,0,0,0,0,0
14667,1,0,0,0,0,0
14668,1,0,0,0,0,0
14669,1,0,0,0,0,0
14670,1,0,0,0,0,0
14671,1,0,0,0,0,0
14672,1,0,0,0,0,0
14673,1,0,0,0,0,0
14674,1,0,0,0,0,0
14675,1,0,0,1,1,0
14676,1,0,0,-1,1,0
14677,1,0,0,0,0,0
14678,1,0,0,0,0,0
14679,1,0,0,0,0,0
14680,1,0,0,1,1,0
14681,1,0,0,-1,1,0
14682,1,0,0,0,0,0
14683,1,0,0,0,0,0
14684,1,0,0,0,0,0
14685,1,0,0,0,0,0
14686,1,0,0,0,0,0
14687,1,0,0,0,0,0
14688,1,0,0,0,0,0
14689,1,0,0,0,0,0
14690,1,0,0,0,0,0
14691,1,0,0,0,0,0
14692,1,0,0,0,0,0
14693,1,0,0,0,0,0
14694,1,0,0,0,0,0
14695,1,0,0,0,0,0
14696,1,0,0,0,0,0
14697,1,0,0,0,0,0
14698,1,0,0,0,0,0
14699,1,0,0,0,0,0
14700,1,0,0,0,0,0
14701,1,0,0,0,0,0
14702,1,0,0,0,0,0
14703,1,0,0,0,0,0
14704,1,0,0,0,0,0
14705,1,0,0,1,1,0
14706,1,0,0,0,1,0
14707,1,0,0,-1,1,0
14708,1,0,0,0,0,0
14709,1,0,0,0,0,0
14710,1,0,0,0,0,0
14711,1,0,0,0,0,0
14712,1,0,0,0,0,0
14713,1,0,0,0,0,0
14714,1,0,0,0,0,0
14715,1,0,0,0,0,0
14716,1,0,0,0,0,0
14717,1,0,0,0,0,0
14718,1,0,0,0,0,0
14719,1,0,0,0,0,0
14720,1,0,0,0,0,0
14721,1,0,0,0,0,0
14722,1,0,0,2,1,0
14723,1,0,0,-2,1,0
14724,1,0,0,0,0,0
14725,1,0,0,0,0,0
14726,1,0,0,0,0,0
14727,1,0,0,0,0,0
14728,1,0,0,0,0,0
14729,1,0,0,0,0,0
14730,1,0,0,0,0,0
14731,1,0,0,0,0,0
14732,1,0,0,0,0,0
14733,1,0,0,2,1,0
14734,1,0,0,-2,1,0
14735,1,0,0,0,0,0
14736,1,0,0,0,0,0
14737,1,0,0,0,0,0
14738,1,0,0,0,0,0
14739,1,0,0,0,0,0
14740,1,0,0,0,0,0
14741,1,0,0,0,0,0
14742,1,0,0,0,0,0
14743,1,0,0,0,0,0
14744,1,0,0,0,0,0
14745,1,0,0,0,0,0
14746,1,0,0,2,1,0
14747,1,0,0,-2,1,0
14748,1,0,0,0,0,0
14749,1,0,0,0,0,0
14750,1,0,0,0,0,0
14751,1,0,0,0,0,0
14752,1,0,0,0,0,0
14753,1,0,0,0,0,0
14754,1,0,0,0,0,0
14755,1,0,0,0,0,0
14756,1,0,0,0,0,0
14757,1,0,0,1,1,0
14758,1,0,0,-1,1,0
14759,1,0,0,0,0,0
14760,1,0,0,1,1,0
14761,1,0,0,-1,1,0
14762,1,0,0,0,0,0
14763,1,0,0,0,0,0
14764,1,0,0,0,0,0
14765,1,0,0,0,0,0
14766,1,0,0,0,0,0
14767,1,0,0,0,0,0
14768,1,0,0,0,0,0
14769,1,0,0,0,0,0
14770,1,0,0,1,1,0
14771,1,0,0,-1,1,0
14772,1,0,0,0,0,0
14773,1,0,0,0,0,0
14774,1,0,0,0,0,0
14775,1,0,0,1,1,0
14776,1,0,0,-1,1,0
14777,1,0,0,0,0,0
14778,1,0,0,0,0,0
14779,1,0,0,0,0,0
14780,1,0,0,0,0,0
14781,1,0,0,0,0,0
14782,1,0,0,0,0,0
14783,1,0,0,0,0,0
14784,1,0,0,0,0,0
14785,1,0,0,0,0,0
14786,1,0,0,0,0,0
14787,1,0,0,0,0,0
14788,1,0,0,0,0,0
14789,1,0,0,0,0,0
14790,1,0,0,0,0,0
14791,1,0,0,0,0,0
14792,1,0,0,0,0,0
14793,1,0,0,0,0,0
14794,1,0,0,2,1,0
14795,1,0,0,-2,1,0
14796,1,0,0,0,0,0
14797,1,0,0,0,0,0
14798,1,0,0,0,0,0
14799,1,0,0,0,0,0
14800,1,0,0,0,0,0
14801,1,0,0,0,0,0
14802,1,0,0,0,0,0
14803,1,0,0,0,0,0
14804,1,0,0,0,0,0
14805,1,0,0,0,0,0
14806,1,0,0,0,0,0
14807,1,0,0,0,0,0
14808,1,0,0,0,0,0
14809,1,0,0,0,0,0
14810,1,0,0,0,0,0
14811,1,0,0,0,0,0
14812,1,0,0,0,0,0
14813,1,0,0,0,0,0
14814,1,0,0,0,0,0
14815,1,0,0,0,0,0
14816,1,0,0,0,0,0
14817,1,0,0,0,0,0
14818,1,0,0,0,0,0
14819,1,0,0,0,0,0
14820,1,0,0,0,0,0
14821,1,0,0,0,0,0
14822,1,0,0,0,0,0
14823,1,0,0,0,0,0
14824,1,0,0,0,0,0
14825,1,0,0,0,0,0
14826,1,0,0,0,0,0
14827,1,0,0,0,0,0
14828,1,0,0,1,1,0
14829,1,0,0,-1,1,0
14830,1,0,0,0,0,0
14831,1,0,0,0,0,0
14832,1,0,0,1,1,0
14833,1,0,0,-1,1,0
14834,1,0,0,0,0,0
14835,1,0,0,0,0,0
14836,1,0,0,0,0,0
14837,1,0,0,0,0,0
14838,1,0,0,0,0,0
14839,1,0,0,0,0,0
14840,1,0,0,0,0,0
14841,1,0,0,0,0,0
14842,1,0,0,0,0,0
14843,1,0,0,0,0,0
14844,1,0,0,0,0,0
14845,1,0,0,2,1,0
14846,1,0,0,-2,1,0
14847,1,0,0,1,1,0
14848,1,0,0,-1,1,0
14849,1,0,0,0,0,0
14850,1,0,0,0,0,0
14851,1,0,0,0,0,0
14852,1,0,0,0,0,0
14853,1,0,0,0,0,0
14854,1,0,0,0,0,0
14855,1,0,0,0,0,0
14856,1,0,0,0,0,0
14857,1,0,0,0,0,0
14858,1,0,0,0,0,0
14859,1,0,0,0,0,0
14860,1,0,0,0,0,0
14861,1,0,0,0,0,0
14862,1,0,0,0,0,0
14863,1,0,0,0,0,0
14864,1,0,0,0,0,0
14865,1,0,0,0,0,0
14866,1,0,0,0,0,0
14867,1,0,0,0,0,0
14868,1,0,0,0,0,0
14869,1,0,0,0,0,0
14870,1,0,0,0,0,0
14871,1,0,0,0,0,0
14872,1,0,0,1,1,0
14873,1,0,0,-1,1,0
14874,1,0,0,0,0,0
14875,1,0,0,0,0,0
14876,1,0,0,0,0,0
14877,1,0,0,0,0,0
14878,1,0,0,1,1,0
14879,1,0,0,-1,1,0
14880,1,0,0,0,0,0
14881,1,0,0,0,0,0
14882,1,0,0,0,0,0
14883,1,0,0,0,0,0
14884,1,0,0,0,0,0
14885,1,0,0,0,0,0
14886,1,0,0,0,0,0
14887,1,0,0,0,0,0
14888,1,0,0,0,0,0
14889,1,0,0,0,0,0
14890,1,0,0,0,0,0
14891,1,0,0,0,0,0
14892,1,0,0,0,0,0
14893,1,0,0,0,0,0
14894,1,0,0,0,0,0
14895,1,0,0,0,0,0
14896,1,0,0,0,0,0
14897,1,0,0,0,0,0
14898,1,0,0,0,0,0
14899,1,0,0,0,0,0
14900,1,0,0,0,0,0
14901,1,0,0,1,1,0
14902,1,0,0,-1,1,0
14903,1,0,0,0,0,0
14904,1,0,0,0,0,0
14905,1,0,0,1,1,0
14906,1,0,0,-1,1,0
14907,1,0,0,0,0,0
14908,1,0,0,0,0,0
14909,1,0,0,0,0,0
14910,1,0,0,0,0,0
14911,1,0,0,0,0,0
14912,1,0,0,0,0,0
14913,1,0,0,0,0,0
14914,1,0,0,0,0,0
14915,1,0,0,1,1,0
14916,1,0,0,-1,1,0
14917,1,0,0,0,0,0
14918,1,0,0,0,0,0
14919,1,0,0,0,0,0
14920,1,0,0,0,0,0
14921,1,0,0,0,0,0
14922,1,0,0,0,0,0
14923,1,0,0,1,1,0
14924,1,0,0,-1,1,0
14925,1,0,0,1,1,0
14926,1,0,0,-1,1,0
14927,1,0,0,1,1,0
14928,1,0,0,-1,1,0
14929,1,0,0,0,0,0
14930,1,0,0,0,0,0
14931,1,0,0,0,0,0
14932,1,0,0,0,0,0
14933,1,0,0,0,0,0
14934,1,0,0,0,0,0
14935,1,0,0,0,0,0
14936,1,0,0,0,0,0
14937,1,0,0,0,0,0
14938,1,0,0,0,0,0
14939,1,0,0,0,0,0
14940,1,0,0,0,0,0
14941,1,0,0,0,0,0
14942,1,0,0,0,0,0
14943,1,0,0,0,0,0
14944,1,0,0,0,0,0
14945,1,0,0,0,0,0
14946,1,0,0,0,0,0
14947,1,0,0,0,0,0
14948,1,0,0,0,0,0
14949,1,0,0,0,0,0
14950,1,0,0,0,0,0
14951,1,0,0,0,0,0
14952,1,0,0,0,0,0
14953,1,0,0,1,1,0
14954,1,0,0,0,1,0
14955,1,0,0,-1,1,0
14956,1,0,0,0,0,0
14957,1,0,0,0,0,0
14958,1,0,0,0,0,0
14959,1,0,0,0,0,0
14960,1,0,0,0,0,0
14961,1,0,0,0,0,0
14962,1,0,0,0,0,0
14963,1,0,0,0,0,0
14964,1,0,0,0,0,0
14965,1,0,0,0,0,0
14966,1,0,0,0,0,0
14967,1,0,0,0,0,0
14968,1,0,0,0,0,0
14969,1,0,0,0,0,0
14970,1,0,0,0,0,0
14971,1,0,0,0,0,0
14972,1,0,0,0,0,0
14973,1,0,0,0,0,0
14974,1,0,0,0,0,0
14975,1,0,0,0,0,0
14976,1,0,0,0,0,0
14977,1,0,0,0,0,0
14978,1,0,0,0,0,0
14979,1,0,0,0,0,0
14980,1,0,0,0,0,0
14981,1,0,0,0,0,0
14982,1,0,0,0,0,0
14983,1,0,0,0,0,0
14984,1,0,0,0,0,0
14985,1,0,0,0,0,0
14986,1,0,0,0,0,0
14987,1,0,0,0,0,0
14988,1,0,0,0,0,0
14989,1,0,0,0,0,0
14990,1,0,0,0,0,0
14991,1,0,0,0,0,0
14992,1,0,0,0,0,0
14993,1,0,0,0,0,0
14994,1,0,0,0,0,0
14995,1,0,0,0,0,0
14996,1,0,0,0,0,0
14997,1,0,0,2,1,0
14998,1,0,0,-2,1,0
14999,1,0,0,0,0,0
15000,1,0,0,0,0,0
15001,1,0,0,0,0,0
15002,1,0,0,1,1,0
15003,1,0,0,-1,1,0
15004,1,0,0,0,0,0
15005,1,0,0,0,0,0
15006,1,0,0,0,0,0
15007,1,0,0,0,0,0
15008,1,0,0,0,0,0
15009,1,0,0,0,0,0
15010,1,0,0,0,0,0
15011,1,0,0,0,0,0
15012,1,0,0,0,0,0
15013,1,0,0,0,0,0
15014,1,0,0,0,0,0
15015,1,0,0,0,0,0
15016,1,0,0,0,0,0
15017,1,0,0,0,0,0
15018,1,0,0,2,1,0
15019,1,0,0,-2,1,0
15020,1,0,0,0,0,0
15021,1,0,0,0,0,0
15022,1,0,0,0,0,0
15023,1,0,0,0,0,0
15024,1,0,0,0,0,0
15025,1,0,0,0,0,0
15026,1,0,0,0,0,0
15027,1,0,0,0,0,0
15028,1,0,0,0,0,0
15029,1,0,0,1,1,0
15030,1,0,0,-1,1,0
15031,1,0,0,0,0,0
15032,1,0,0,0,0,0
15033,1,0,0,0,0,0
15034,1,0,0,0,0,0
15035,1,0,0,0,0,0
15036,1,0,0,0,0,0
15037,1,0,0,0,0,0
15038,1,0,0,0,0,0
15039,1,0,0,0,0,0
15040,1,0,0,0,0,0
15041,1,0,0,0,0,0
15042,1,0,0,0,0,0
15043,1,0,0,2,1,0
15044,1,0,0,-2,1,0
15045,1,0,0,0,0,0
15046,1,0,0,0,0,0
15047,1,0,0,0,0,0
15048,1,0,0,0,0,0
15049,1,0,0,0,0,0
15050,1,0,0,1,1,0
15051,1,0,0,-1,1,0
15052,1,0,0,0,0,0
15053,1,0,0,1,1,0
15054,1,0,0,-1,1,0
15055,1,0,0,0,0,0
15056,1,0,0,0,0,0
15057,1,0,0,0,0,0
15058,1,0,0,0,0,0
15059,1,0,0,0,0,0
15060,1,0,0,0,0,0
15061,1,0,0,0,0,0
15062,1,0,0,0,0,0
15063,1,0,0,0,0,0
15064,1,0,0,0,0,0
15065,1,0,0,0,0,0
15066,1,0,0,0,0,0
15067,1,0,0,0,0,0
15068,1,0,0,0,0,0
15069,1,0,0,2,1,0
15070,1,0,0,-2,1,0
15071,1,0,0,0,0,0
15072,1,0,0,0,0,0
15073,1,0,0,0,0,0
15074,1,0,0,0,0,0
15075,1,0,0,0,0,0
15076,1,0,0,0,0,0
15077,1,0,0,0,0,0
15078,1,0,0,0,0,0
15079,1,0,0,0,0,0
15080,1,0,0,0,0,0
15081,1,0,0,0,0,0
15082,1,0,0,0,0,0
15083,1,0,0,0,0,0
15084,1,0,0,0,0,0
15085,1,0,0,0,0,0
15086,1,0,0,0,0,0
15087,1,0,0,1,1,0
15088,1,0,0,-1,1,0
15089,1,0,0,1,1,0
15090,1,0,0,-1,1,0
15091,2,0,0,0,0,0
15092,0,1,0,2,1,0
15093,0,-1,0,-2,1,0
15098,0,0,0,1,1,0
15099,0,0,0,-1,1,0
15100,0,0,0,0,0,0
15111,0,0,0,1,1,0
15112,0,0,0,-1,1,0
15120,0,0,0,1,1,0
15121,0,0,0,-1,1,0
15125,0,0,0,0,0,0
15133,0,0,0,2,1,0
15134,0,0,0,-2,1,0
15136,0,0,0,2,1,0
15137,0,0,0,-2,1,0
15150,0,0,0,0,0,0
15153,0,0,0,1,1,0
15154,0,0,0,-1,1,0
15160,0,0,0,1,1,0
15161,0,0,0,-1,1,0
15164,0,0,0,1,1,0
15165,0,0,0,-1,1,0
15174,0,0,0,1,1,0
15175,0,0,0,-1,1,0
15187,0,0,0,1,1,0
15188,0,0,0,-1,1,0
15198,0,0,0,2,1,0
15199,0,0,0,-2,1,0
15200,0,0,0,0,0,0
15202,0,0,0,1,1,0
15203,0,0,0,-1,1,0
15205,0,0,0,1,1,0
15206,0,0,0,-1,1,0
15216,0,0,0,1,1,0
15217,0,0,0,-1,1,0
15222,0,0,0,1,1,0
15223,0,0,0,0,1,0
15224,0,0,0,-1,1,0
15225,0,0,0,0,0,0
15226,0,0,0,1,1,0
15227,0,0,0,-1,1,0
15250,0,0,0,0,0,0
15258,0,0,0,1,1,0
15259,0,0,0,-1,1,0
15275,0,0,0,0,0,0
15284,0,0,0,1,1,0
15285,0,0,0,-1,1,0
15296,0,0,0,1,1,0
15297,0,0,0,1,1,0
15298,0,0,0,-2,1,0
15300,0,0,0,0,0,0
15307,0,0,0,1,1,0
15308,0,0,0,-1,1,0
15312,0,0,0,1,1,0
15313,0,0,0,-1,1,0
15325,0,0,0,1,1,0
15326,0,0,0,-1,1,0
15339,0,0,0,1,1,0
15340,0,0,0,-1,1,0
15344,0,0,0,1,1,0
15345,0,0,0,-1,1,0
15350,0,0,0,1,1,0
15351,0,0,0,-1,1,0
15356,0,0,0,1,1,0
15357,0,0,0,-1,1,0
15365,0,0,0,1,1,0
15366,0,0,0,-1,1,0
15375,0,0,0,0,0,0
15380,0,0,0,1,1,0
15381,0,0,0,-1,1,0
15387,0,0,0,1,1,0
15388,0,0,0,-1,1,0
15393,0,0,0,3,1,0
15394,0,0,0,-3,1,0
15397,0,0,0,2,1,0
15398,0,0,0,-1,1,0
15399,0,0,0,-1,1,0
15400,0,0,0,0,0,0
15401,0,0,0,1,1,0
15402,0,0,0,-1,1,0
15403,0,0,0,2,1,0
15404,0,0,0,-2,1,0
15408,0,0,0,2,1,0
15409,0,0,0,-2,1,0
15425,0,0,0,0,0,0
15426,0,0,0,1,1,0
15427,0,0,0,-1,1,0
15441,0,0,0,1,1,0
15442,0,0,0,-1,1,0
15446,0,0,0,1,1,0
15447,0,0,0,-1,1,0
15450,0,0,0,0,0,0
15454,0,0,0,1,1,0
15455,0,0,0,-1,1,0
15457,0,0,0,1,1,0
15458,0,0,0,-1,1,0
15459,0,0,0,1,1,0
15460,0,0,0,-1,1,0
15466,0,0,0,1,1,0
15467,0,0,0,-1,1,0
15468,0,0,0,2,1,0
15469,0,0,0,-2,1,0
15473,0,0,0,1,1,0
15474,0,0,0,-1,1,0
15475,0,0,0,0,0,0
15486,0,0,0,1,1,0
15487,0,0,0,-1,1,0
15497,0,0,0,3,1,0
15498,0,0,0,-3,1,0
15500,0,0,0,0,0,0
15508,0,0,0,1,1,0
15509,0,0,0,-1,1,0
15514,0,0,0,1,1,0
15515,0,0,0,-1,1,0
15525,0,0,0,0,0,0
15538,0,0,0,1,1,0
15539,0,0,0,-1,1,0
15542,0,0,0,2,1,0
15543,0,0,0,-2,1,0
15550,0,0,0,0,0,0
15554,0,0,0,2,1,0
15555,0,0,0,-2,1,0
15564,0,0,0,1,1,0
15565,0,0,0,-1,1,0
15575,0,0,0,1,1,0
15576,0,0,0,-1,1,0
15596,0,0,0,1,1,0
15597,0,0,0,-1,1,0
15600,0,0,0,0,0,0
15602,0,0,0,1,1,0
15603,0,0,0,-1,1,0
15610,0,0,0,1,1,0
15611,0,0,0,-1,1,0
15622,0,0,0,1,1,0
15623,0,0,0,-1,1,0
15625,0,0,0,0,0,0
15627,0,0,0,1,1,0
15628,0,0,0,-1,1,0
15634,0,0,0,1,1,0
15635,0,0,0,-1,1,0
15636,0,0,0,1,1,0
15637,0,0,0,-1,1,0
15639,0,0,0,1,1,0
15640,0,0,0,-1,1,0
15650,0,0,0,1,1,0
15651,0,0,0,-1,1,0
15658,0,0,0,1,1,0
15659,0,0,0,-1,1,0
15666,0,0,0,1,1,0
15667,0,0,0,-1,1,0
15675,0,0,0,0,0,0
15688,0,0,0,1,1,0
15689,0,0,0,-1,1,0
15700,0,0,0,0,0,0
15711,0,0,0,1,1,0
15712,0,0,0,-1,1,0
15715,0,0,0,1,1,0
15716,0,0,0,-1,1,0
15725,0,0,0,0,0,0
15726,0,0,0,2,1,0
15727,0,0,0,-2,1,0
15735,0,0,0,1,1,0
15736,0,0,0,-1,1,0
15742,0,0,0,2,1,0
15743,0,0,0,-2,1,0
15749,0,0,0,2,1,0
15750,0,0,0,-2,1,0
15752,0,0,0,1,1,0
15753,0,0,0,-1,1,0
15754,0,0,0,2,1,0
15755,0,0,0,-2,1,0
15756,0,0,0,2,1,0
15757,0,0,0,-2,1,0
15759,0,0,0,1,1,0
15760,0,0,0,-1,1,0
15763,0,0,0,1,1,0
15764,0,0,0,-1,1,0
15767,0,0,0,1,1,0
15768,0,0,0,0,1,0
15769,0,0,0,-1,1,0
15775,0,0,0,0,0,0
15785,0,0,0,2,1,0
15786,0,0,0,-2,1,0
15800,0,0,0,0,0,0
15804,0,0,0,2,1,0
15805,0,0,0,-2,1,0
15817,0,0,0,1,1,0
15818,0,0,0,-1,1,0
15819,0,0,0,1,1,0
15820,0,0,0,-1,1,0
15822,0,0,0,2,1,0
15823,0,0,0,-2,1,0
15825,0,0,0,0,0,0
15841,0,0,0,1,1,0
15842,0,0,0,-1,1,0
15850,0,0,0,0,0,0
15872,0,0,0,1,1,0
15873,0,0,0,-1,1,0
15874,0,0,0,1,1,0
15875,0,0,0,-1,1,0
15887,0,0,0,1,1,0
15888,0,0,0,-1,1,0
15889,0,0,0,1,1,0
15890,0,0,0,-1,1,0
15893,0,0,0,1,1,0
15894,0,0,0,-1,1,0
15900,0,0,0,0,0,0
15901,0,0,0,1,1,0
15902,0,0,0,-1,1,0
15910,0,0,0,1,1,0
15911,0,0,0,-1,1,0
15914,0,0,0,1,1,0
15915,0,0,0,-1,1,0
15925,0,0,0,0,0,0
15934,0,0,0,1,1,0
15935,0,0,0,-1,1,0
15950,0,0,0,0,0,0
15954,0,0,0,1,1,0
15955,0,0,0,0,1,0
15956,0,0,0,-1,1,0
15963,0,0,0,1,1,0
15964,0,0,0,-1,1,0
15970,0,0,0,1,1,0
15971,0,0,0,-1,1,0
15973,0,0,0,1,1,0
15974,0,0,0,-1,1,0
15975,0,0,0,0,0,0
15988,0,0,0,1,1,0
15989,0,0,0,-1,1,0
15994,0,0,0,3,1,0
15995,0,0,0,-3,1,0
16000,0,0,0,0,0,0
16014,0,0,0,1,1,0
16015,0,0,0,-1,1,0
16018,0,0,0,1,1,0
16019,0,0,0,-1,1,0
16025,0,0,0,0,0,0
16032,0,0,0,1,1,0
16033,0,0,0,-1,1,0
16035,0,0,0,1,1,0
16036,0,0,0,-1,1,0
16042,0,0,0,2,1,0
16043,0,0,0,-2,1,0
16050,0,0,0,0,0,0
16052,0,0,0,2,1,0
16053,0,0,0,-2,1,0
16058,0,0,0,1,1,0
16059,0,0,0,0,1,0
16060,0,0,0,-1,1,0
16063,0,0,0,2,1,0
16064,0,0,0,-2,1,0
16073,0,0,0,1,1,0
16074,0,0,0,-1,1,0
16075,0,0,0,0,0,0
16079,0,0,0,1,1,0
16080,0,0,0,-1,1,0
16083,0,0,0,2,1,0
16084,0,0,0,-2,1,0
16087,0,0,0,1,1,0
16088,0,0,0,-1,1,0
16091,0,0,0,1,1,0
16092,0,0,0,-1,1,0
16100,0,0,0,0,0,0
16101,0,0,0,1,1,0
16102,0,0,0,-1,1,0
16120,0,0,0,1,1,0
16121,0,0,0,-1,1,0
16125,0,0,0,0,0,0
16133,0,0,0,1,1,0
16134,0,0,0,0,1,0
16135,0,0,0,-1,1,0
16150,0,0,0,1,1,0
16151,0,0,0,-1,1,0
16160,0,0,0,1,1,0
16161,0,0,0,-1,1,0
16165,0,0,0,2,1,0
16166,0,0,0,-2,1,0
16175,0,0,0,0,0,0
16182,0,0,0,1,1,0
16183,0,0,0,0,1,0
16184,0,0,0,-1,1,0
16188,0,0,0,1,1,0
16189,0,0,0,-1,1,0
16190,0,0,0,1,1,0
16191,0,0,0,-1,1,0
16196,0,0,0,1,1,0
16197,0,0,0,-1,1,0
16200,0,0,0,0,0,0
